Crop,Province,District,Year,Area_000_Hectares,Area_Percent_Share,Production_000_Tons,Production_Percent_Share
Cotton,Punjab,Nankana Sahib,2022-23,0.00,0.0,0.00,0.0
Cotton,Punjab,Lahore,2021-22,0.00,0.0,0.00,0.0
Cotton,Punjab,Lahore,2022-23,0.00,0.0,0.00,0.0
Cotton,Punjab,Kasur,2021-22,1.21,0.1,1.75,0.0
Cotton,Punjab,Kasur,2022-23,2.02,0.1,3.60,0.1
Cotton,Punjab,Okara,2021-22,3.24,0.3,17.78,0.3
Cotton,Punjab,Okara,2022-23,4.45,0.3,19.30,0.6
Cotton,Punjab,Sahiwal,2021-22,15.78,1.2,65.49,1.3
Cotton,Punjab,Sahiwal,2022-23,28.33,1.9,86.40,2.7
Cotton,Punjab,Pakpattan,2021-22,3.24,0.3,13.57,0.3
Cotton,Punjab,Pakpattan,2022-23,8.90,0.6,32.80,1.0
Cotton,Punjab,Multan,2021-22,81.34,6.4,354.93,6.9
Cotton,Punjab,Multan,2022-23,97.53,6.6,189.00,5.9
Cotton,Punjab,Lodhran,2021-22,95.50,7.5,469.25,9.1
Cotton,Punjab,Lodhran,2022-23,107.64,7.2,264.50,8.2
Cotton,Punjab,Khanewal,2021-22,88.62,6.9,334.34,6.5
Cotton,Punjab,Khanewal,2022-23,106.03,7.1,255.50,8.0
Cotton,Punjab,Vehari,2021-22,46.54,3.6,179.50,3.5
Cotton,Punjab,Vehari,2022-23,65.96,4.4,168.30,5.2
Cotton,Punjab,M. Garh,2021-22,89.43,7.0,324.13,6.3
Cotton,Punjab,M. Garh,2022-23,90.65,6.1,126.60,3.9
Cotton,Punjab,Layyah,2021-22,31.97,2.5,111.26,2.2
Cotton,Punjab,Layyah,2022-23,40.87,2.8,94.90,3.0
Cotton,Punjab,D.G. Khan,2021-22,45.73,3.6,163.85,3.2
Cotton,Punjab,D.G. Khan,2022-23,46.54,3.1,50.90,1.6
Cotton,Punjab,Rajanpur,2021-22,77.29,6.0,301.30,5.8
Cotton,Punjab,Rajanpur,2022-23,110.07,7.4,133.70,4.2
Cotton,Punjab,Bahawalpur,2021-22,217.72,17.0,871.06,16.9
Cotton,Punjab,Bahawalpur,2022-23,233.90,15.7,525.50,16.4
Cotton,Punjab,Rahimyar Khan,2021-22,180.08,14.1,736.10,14.2
Cotton,Punjab,Rahimyar Khan,2022-23,189.79,12.8,362.70,11.3
Cotton,Punjab,Bahawalnagar,2021-22,250.12,19.6,1023.98,19.8
Cotton,Punjab,Bahawalnagar,2022-23,263.85,17.8,593.20,18.5
Cotton,Punjab,Total,2021-22,1279.20,,5168.00,
Cotton,Punjab,Total,2022-23,1485.16,,3210.30,
Cotton,Sindh,Khairpur,2021-22,82.47,13.9,311.15,10.4
Cotton,Sindh,Khairpur,2022-23,88.57,15.0,123.55,7.8
Cotton,Sindh,Ghotki,2021-22,89.61,15.1,408.93,13.6
Cotton,Sindh,Ghotki,2022-23,89.62,15.2,144.83,9.1
Cotton,Sindh,Sukkur,2021-22,33.94,5.7,174.27,5.8
Cotton,Sindh,Sukkur,2022-23,40.67,6.9,109.58,6.9
Cotton,Sindh,N. Feroze,2021-22,38.50,6.5,227.57,7.6
Cotton,Sindh,N. Feroze,2022-23,38.61,6.5,65.75,4.1
Cotton,Sindh,Shaheed Benazir Abad,2021-22,64.90,10.9,286.93,9.6
Cotton,Sindh,Shaheed Benazir Abad,2022-23,66.34,11.2,108.84,6.9
Cotton,Sindh,Jacobabad,2021-22,0.00,0.0,0.00,0.0
Cotton,Sindh,Jacobabad,2022-23,0.00,0.0,0.00,0.0
Cotton,Sindh,Kashmore,2021-22,0.00,0.0,0.00,0.0
Cotton,Sindh,Kashmore,2022-23,0.03,0.0,0.00,0.0
Cotton,Sindh,Shikarpur,2021-22,0.11,0.0,0.24,0.0
Cotton,Sindh,Shikarpur,2022-23,0.28,0.0,0.00,0.0
Cotton,Sindh,Larkana,2021-22,0.16,0.0,0.71,0.0
Cotton,Sindh,Larkana,2022-23,0.27,0.0,0.00,0.0
Cotton,Sindh,Kambar Shahdat Kot,2021-22,0.00,0.0,0.00,0.0
Cotton,Sindh,Kambar Shahdat Kot,2022-23,0.00,0.0,0.00,0.0
Cotton,Sindh,Sanghar,2021-22,104.94,17.7,593.97,19.8
Cotton,Sindh,Sanghar,2022-23,79.68,13.5,384.34,24.2
Cotton,Sindh,Tharparkar,2021-22,0.89,0.1,4.86,0.2
Cotton,Sindh,Tharparkar,2022-23,0.95,0.2,2.99,0.2
Cotton,Sindh,Mirpurkhas,2021-22,37.96,6.4,215.49,7.2
Cotton,Sindh,Mirpurkhas,2022-23,37.87,6.4,127.04,8.0
Cotton,Sindh,Umarkot,2021-22,27.80,4.7,156.71,5.2
Cotton,Sindh,Umarkot,2022-23,27.96,4.7,98.10,6.2
Cotton,Sindh,Dadu,2021-22,12.34,2.1,53.84,1.8
Cotton,Sindh,Dadu,2022-23,12.68,2.1,26.38,1.7
Cotton,Sindh,Jamshoro,2021-22,13.23,2.2,76.04,2.5
Cotton,Sindh,Jamshoro,2022-23,15.78,2.7,55.15,3.5
Cotton,Sindh,Hyderabad,2021-22,4.94,0.8,30.71,1.0
Cotton,Sindh,Hyderabad,2022-23,4.99,0.8,21.77,1.4
Cotton,Sindh,Matiari,2021-22,38.72,6.5,234.23,7.8
Cotton,Sindh,Matiari,2022-23,39.50,6.7,142.69,9.0
Cotton,Sindh,Tando Allahyar,2021-22,22.55,3.8,137.37,4.6
Cotton,Sindh,Tando Allahyar,2022-23,23.88,4.0,99.63,6.3
Cotton,Sindh,T.M.Khan,2021-22,2.98,0.5,14.53,0.5
Cotton,Sindh,T.M.Khan,2022-23,3.89,0.7,11.48,0.7
Cotton,Sindh,Badin,2021-22,12.34,2.1,52.93,1.8
Cotton,Sindh,Badin,2022-23,12.69,2.2,42.57,2.7
Cotton,Sindh,Thatta,2021-22,5.13,0.9,16.76,0.6
Cotton,Sindh,Thatta,2022-23,5.19,0.9,20.12,1.3
Cotton,Sindh,Karachi,2021-22,0.39,0.1,1.18,0.0
Cotton,Sindh,Karachi,2022-23,0.39,0.1,1.51,0.1
Cotton,Sindh,Total,2021-22,593.89,,2998.41,
Cotton,Sindh,Total,2022-23,589.81,,1586.29,
Cotton,Kpk,Bannu,2021-22,0.00,0.0,0.00,0.0
Cotton,Kpk,Bannu,2022-23,0.00,0.0,0.00,0.0
Cotton,Kpk,Lakki Marwat,2021-22,0.00,0.0,0.00,0.0
Cotton,Kpk,Lakki Marwat,2022-23,0.00,0.0,0.00,0.0
Cotton,Kpk,D.Ikhan,2021-22,0.17,100.0,0.51,100.0
Cotton,Kpk,D.Ikhan,2022-23,0.18,100.0,0.54,100.0
Cotton,Kpk,Tank,2021-22,0.00,0.0,0.00,0.0
Cotton,Kpk,Tank,2022-23,0.00,0.0,0.00,0.0
Cotton,Kpk,Abbottabad,2021-22,0.00,0.0,0.00,0.0
Cotton,Kpk,Abbottabad,2022-23,0.00,0.0,0.00,0.0
Cotton,Kpk,Battagram,2021-22,0.00,0.0,0.00,0.0
Cotton,Kpk,Battagram,2022-23,0.00,0.0,0.00,0.0
Cotton,Kpk,Haripur,2021-22,0.00,0.0,0.00,0.0
Cotton,Kpk,Haripur,2022-23,0.00,0.0,0.00,0.0
Cotton,Kpk,Kohistan,2021-22,0.00,0.0,0.00,0.0
Cotton,Kpk,Kohistan,2022-23,0.00,0.0,0.00,0.0
Cotton,Kpk,Mansehra,2021-22,0.00,0.0,0.00,0.0
Cotton,Kpk,Mansehra,2022-23,0.00,0.0,0.00,0.0
Cotton,Kpk,Kohat,2021-22,0.00,0.0,0.00,0.0
Cotton,Kpk,Kohat,2022-23,0.00,0.0,0.00,0.0
Cotton,Kpk,Karak,2021-22,0.00,0.0,0.00,0.0
Cotton,Kpk,Karak,2022-23,0.00,0.0,0.00,0.0
Cotton,Kpk,Hangu,2021-22,0.00,0.0,0.00,0.0
Cotton,Kpk,Hangu,2022-23,0.00,0.0,0.00,0.0
Cotton,Kpk,Mardan,2021-22,0.00,0.0,0.00,0.0
Cotton,Kpk,Mardan,2022-23,0.00,0.0,0.00,0.0
Cotton,Kpk,Sawabi,2021-22,0.00,0.0,0.00,0.0
Cotton,Kpk,Sawabi,2022-23,0.00,0.0,0.00,0.0
Cotton,Kpk,Bunir,2021-22,0.00,0.0,0.00,0.0
Cotton,Kpk,Bunir,2022-23,0.00,0.0,0.00,0.0
Cotton,Kpk,Chitral,2021-22,0.00,0.0,0.00,0.0
Cotton,Kpk,Chitral,2022-23,0.00,0.0,0.00,0.0
Cotton,Kpk,Malakand,2021-22,0.00,0.0,0.00,0.0
Cotton,Kpk,Malakand,2022-23,0.00,0.0,0.00,0.0
Cotton,Kpk,Dir Lower,2021-22,0.00,0.0,0.00,0.0
Cotton,Kpk,Dir Lower,2022-23,0.00,0.0,0.00,0.0
Cotton,Kpk,Dir Upper,2021-22,0.00,0.0,0.00,0.0
Cotton,Kpk,Dir Upper,2022-23,0.00,0.0,0.00,0.0
Cotton,Kpk,Shangla,2021-22,0.00,0.0,0.00,0.0
Cotton,Kpk,Shangla,2022-23,0.00,0.0,0.00,0.0
Cotton,Unknown,Swat,2021-22,0.00,0.0,0.00,0.0
Cotton,Unknown,Swat,2022-23,0.00,0.0,0.00,0.0
Cotton,Unknown,Peshawar,2021-22,0.00,0.0,0.00,0.0
Cotton,Unknown,Peshawar,2022-23,0.00,0.0,0.00,0.0
Cotton,Unknown,Charsada,2021-22,0.00,0.0,0.00,0.0
Cotton,Unknown,Charsada,2022-23,0.00,0.0,0.00,0.0
Cotton,Unknown,Nowshera,2021-22,0.00,0.0,0.00,0.0
Cotton,Unknown,Nowshera,2022-23,0.00,0.0,0.00,0.0
Cotton,Unknown,Bajour,2021-22,0.00,0.0,0.00,0.0
Cotton,Unknown,Bajour,2022-23,0.00,0.0,0.00,0.0
Cotton,Unknown,Khyber,2021-22,0.00,0.0,0.00,0.0
Cotton,Unknown,Khyber,2022-23,0.00,0.0,0.00,0.0
Cotton,Unknown,Kurram,2021-22,0.00,0.0,0.00,0.0
Cotton,Unknown,Kurram,2022-23,0.00,0.0,0.00,0.0
Cotton,Unknown,Muhmand,2021-22,0.00,0.0,0.00,0.0
Cotton,Unknown,Muhmand,2022-23,0.00,0.0,0.00,0.0
Cotton,Unknown,N. Waziristan,2021-22,0.00,0.0,0.00,0.0
Cotton,Unknown,N. Waziristan,2022-23,0.00,0.0,0.00,0.0
Cotton,Unknown,S. Waziristan,2021-22,0.00,0.0,0.00,0.0
Cotton,Unknown,S. Waziristan,2022-23,0.00,0.0,0.00,0.0
Cotton,Unknown,Oriakzai,2021-22,0.00,0.0,0.00,0.0
Cotton,Unknown,Oriakzai,2022-23,0.00,0.0,0.00,0.0
Cotton,Unknown,SD Bannu,2021-22,0.00,0.0,0.00,0.0
Cotton,Unknown,SD Bannu,2022-23,0.00,0.0,0.00,0.0
Cotton,Unknown,SD D.I. Khan,2021-22,0.00,0.0,0.00,0.0
Cotton,Unknown,SD D.I. Khan,2022-23,0.00,0.0,0.00,0.0
Cotton,Unknown,SD Hassan Khel,2021-22,0.00,0.0,0.00,0.0
Cotton,Unknown,SD Hassan Khel,2022-23,0.00,0.0,0.00,0.0
Cotton,Unknown,SD Kohat,2021-22,0.00,0.0,0.00,0.0
Cotton,Unknown,SD Kohat,2022-23,0.00,0.0,0.00,0.0
Cotton,Unknown,Total,2021-22,0.17,,0.51,
Cotton,Unknown,Total,2022-23,0.18,,0.54,
Cotton,Balochistan,Quetta,2021-22,0.00,0.0,0.00,0.0
Cotton,Balochistan,Quetta,2022-23,0.00,0.0,0.00,0.0
Cotton,Balochistan,Pishin,2021-22,0.00,0.0,0.00,0.0
Cotton,Balochistan,Pishin,2022-23,0.00,0.0,0.00,0.0
Cotton,Balochistan,K. Abdullah,2021-22,0.00,0.0,0.00,0.0
Cotton,Balochistan,K. Abdullah,2022-23,0.00,0.0,0.00,0.0
Cotton,Balochistan,Chagai,2021-22,0.12,0.2,0.34,0.2
Cotton,Balochistan,Chagai,2022-23,0.20,0.3,0.47,0.4
Cotton,Balochistan,Nushki,2021-22,2.52,4.0,7.06,4.4
Cotton,Balochistan,Nushki,2022-23,2.53,3.7,3.58,3.2
Cotton,Balochistan,Loralai,2021-22,0.10,0.2,0.27,0.2
Cotton,Balochistan,Loralai,2022-23,0.24,0.3,0.49,0.4
Cotton,Balochistan,Musa Khail,2021-22,0.00,0.0,0.00,0.0
Cotton,Balochistan,Musa Khail,2022-23,0.01,0.0,0.01,0.0
Cotton,Balochistan,Barkhan,2021-22,15.54,24.4,40.99,25.3
Cotton,Balochistan,Barkhan,2022-23,9.08,13.3,24.37,21.6
Cotton,Balochistan,Zhob,2021-22,0.00,0.0,0.00,0.0
Cotton,Balochistan,Zhob,2022-23,0.00,0.0,0.00,0.0
Cotton,Balochistan,Sherani,2021-22,0.00,0.0,0.00,0.0
Cotton,Balochistan,Sherani,2022-23,0.00,0.0,0.00,0.0
Cotton,Balochistan,Killa Saifullah,2021-22,0.00,0.0,0.00,0.0
Cotton,Balochistan,Killa Saifullah,2022-23,0.00,0.0,0.00,0.0
Cotton,Balochistan,Sibi,2021-22,7.15,11.2,18.39,11.4
Cotton,Balochistan,Sibi,2022-23,7.33,10.7,8.32,7.4
Cotton,Balochistan,Harnai,2021-22,0.00,0.0,0.00,0.0
Cotton,Balochistan,Harnai,2022-23,0.00,0.0,0.00,0.0
Cotton,Balochistan,Ziarat,2021-22,0.00,0.0,0.00,0.0
Cotton,Balochistan,Ziarat,2022-23,0.00,0.0,0.00,0.0
Cotton,Balochistan,Kohlu,2021-22,3.60,5.6,10.67,6.6
Cotton,Balochistan,Kohlu,2022-23,4.49,6.6,12.19,10.8
Cotton,Balochistan,Dera Bughti,2021-22,2.17,3.4,3.72,2.3
Cotton,Balochistan,Dera Bughti,2022-23,3.28,4.8,6.32,5.6
Cotton,Balochistan,Nasirabad,2021-22,0.00,0.0,0.00,0.0
Cotton,Balochistan,Nasirabad,2022-23,2.43,3.5,0.97,0.9
Cotton,Balochistan,Jaffarabad,2021-22,0.00,0.0,0.00,0.0
Cotton,Balochistan,Jaffarabad,2022-23,0.00,0.0,0.00,0.0
Cotton,Balochistan,Kachhi,2021-22,1.35,2.1,3.65,2.3
Cotton,Balochistan,Kachhi,2022-23,1.41,2.1,2.66,2.4
Cotton,Balochistan,Jhal Magsi,2021-22,0.00,0.0,0.00,0.0
Cotton,Balochistan,Jhal Magsi,2022-23,0.01,0.0,0.00,0.0
Cotton,Balochistan,Kalat,2021-22,0.00,0.0,0.00,0.0
Cotton,Balochistan,Kalat,2022-23,0.00,0.0,0.00,0.0
Cotton,Balochistan,Mastung,2021-22,7.11,11.2,20.03,12.4
Cotton,Balochistan,Mastung,2022-23,0.00,0.0,0.00,0.0
Cotton,Balochistan,Khuzdar,2021-22,2.72,4.3,7.65,4.7
Cotton,Balochistan,Khuzdar,2022-23,8.93,13.0,12.86,11.4
Cotton,Balochistan,Awaran,2021-22,3.47,5.4,5.04,3.1
Cotton,Balochistan,Awaran,2022-23,2.72,4.0,3.29,2.9
Cotton,Balochistan,Kharan,2021-22,0.22,0.3,0.33,0.2
Cotton,Balochistan,Kharan,2022-23,5.30,7.7,5.78,5.1
Cotton,Balochistan,Washuk,2021-22,13.34,20.9,32.99,20.4
Cotton,Balochistan,Washuk,2022-23,0.51,0.7,0.40,0.4
Cotton,Balochistan,Lasbela,2021-22,4.17,6.6,10.55,6.5
Cotton,Balochistan,Lasbela,2022-23,13.29,19.4,16.35,14.5
Cotton,Balochistan,Turbat,2021-22,0.13,0.2,0.22,0.1
Cotton,Balochistan,Turbat,2022-23,5.91,8.6,14.12,12.5
Cotton,Balochistan,Panjgoor,2021-22,0.00,0.0,0.00,0.0
Cotton,Balochistan,Panjgoor,2022-23,0.80,1.2,0.55,0.5
Cotton,Balochistan,Gwadar,2021-22,0.00,0.0,0.00,0.0
Cotton,Balochistan,Gwadar,2022-23,0.00,0.0,0.00,0.0
Cotton,Balochistan,Total,2021-22,63.73,,161.90,
Cotton,Balochistan,Total,2022-23,68.46,,112.73,
Tobacco,Punjab,Attock,2021-22,81,0,176,0
Tobacco,Punjab,Attock,2022-23,88,1,266,0
Tobacco,Punjab,Rawalpindi,2021-22,0,0,0,0
Tobacco,Punjab,Rawalpindi,2022-23,0,0,0,0
Tobacco,Punjab,Muree,2021-22,0,0,,0
Tobacco,Punjab,Muree,2022-23,0,0,0,0
Tobacco,Punjab,Islamabad,2021-22,0,0,0,0
Tobacco,Punjab,Islamabad,2022-23,0,0,0,0
Tobacco,Punjab,Jhelum,2021-22,0,0,1,0
Tobacco,Punjab,Jhelum,2022-23,0,0,0,0
Tobacco,Punjab,Chakwal,2021-22,1,0,0,0
Tobacco,Punjab,Chakwal,2022-23,0,0,0,0
Tobacco,Punjab,Sargodha,2021-22,0,0,17,0
Tobacco,Punjab,Sargodha,2022-23,0,0,0,0
Tobacco,Punjab,Talagang,2021-22,,0,,0
Tobacco,Punjab,Talagang,2022-23,8,0,20,0
Tobacco,Punjab,Khushab,2021-22,9,0,1,0
Tobacco,Punjab,Khushab,2022-23,2,0,4,0
Tobacco,Punjab,Mianwali,2021-22,0,0,0,0
Tobacco,Punjab,Mianwali,2022-23,56,0,222,0
Tobacco,Punjab,Bhakkar,2021-22,0,0,0,0
Tobacco,Punjab,Bhakkar,2022-23,0,0,0,0
Tobacco,Punjab,Faisalabad,2021-22,0,0,453,1
Tobacco,Punjab,Faisalabad,2022-23,179,1,409,1
Tobacco,Punjab,Toba Tek Singh,2021-22,192,1,3202,5
Tobacco,Punjab,Toba Tek Singh,2022-23,1816,11,4062,7
Tobacco,Punjab,Jhang,2021-22,1429,8,147,0
Tobacco,Punjab,Jhang,2022-23,115,1,284,0
Tobacco,Punjab,Chiniot,2021-22,59,0,20,0
Tobacco,Punjab,Chiniot,2022-23,2,0,5,0
Tobacco,Punjab,Gujrat,2021-22,8,0,100,0
Tobacco,Punjab,Gujrat,2022-23,36,0,66,0
Tobacco,Punjab,M.B. Din,2021-22,52,0,182,0
Tobacco,Punjab,M.B. Din,2022-23,286,2,418,1
Tobacco,Punjab,Sialkot,2021-22,136,1,0,0
Tobacco,Punjab,Sialkot,2022-23,2,0,3,0
Tobacco,Punjab,Narowal,2021-22,0,0,85,0
Tobacco,Punjab,Narowal,2022-23,20,0,60,0
Tobacco,Punjab,Gujranwala,2021-22,31,0,7,0
Tobacco,Punjab,Gujranwala,2022-23,23,0,34,0
Tobacco,Punjab,Hafizabad,2021-22,4,0,575,1
Tobacco,Punjab,Hafizabad,2022-23,25,0,58,0
Tobacco,Punjab,Wazirabad,2021-22,0,0,0,0
Tobacco,Punjab,Wazirabad,2022-23,0,0,,0
Tobacco,Punjab,Sheikhupura,2021-22,156,1,382,1
Tobacco,Punjab,Sheikhupura,2022-23,270,2,545,1
Tobacco,Punjab,Nankana Sahib,2021-22,169,1,111,0
Tobacco,Punjab,Nankana Sahib,2022-23,75,0,116,0
Tobacco,Punjab,Lahore,2021-22,71,0,371,1
Tobacco,Punjab,Lahore,2022-23,51,0,168,0
Tobacco,Punjab,Kasur,2021-22,115,1,83,0
Tobacco,Punjab,Kasur,2022-23,23,0,23,0
Tobacco,Punjab,Okara,2021-22,24,0,1765,3
Tobacco,Punjab,Okara,2022-23,444,3,1663,3
Tobacco,Punjab,Sahiwal,2021-22,506,3,495,1
Tobacco,Punjab,Sahiwal,2022-23,265,2,1017,2
Tobacco,Punjab,Pakpattan,2021-22,220,1,24,0
Tobacco,Punjab,Pakpattan,2022-23,15,0,34,0
Tobacco,Punjab,Multan,2021-22,13,0,0,0
Tobacco,Punjab,Multan,2022-23,0,0,0,0
Tobacco,Punjab,Lodhran,2021-22,0,0,0,0
Tobacco,Punjab,Lodhran,2022-23,2,0,5,0
Tobacco,Punjab,Khanewal,2021-22,0,0,10,0
Tobacco,Punjab,Khanewal,2022-23,6,0,15,0
Tobacco,Punjab,Vehari,2021-22,5,0,200,0
Tobacco,Punjab,Vehari,2022-23,131,1,447,1
Tobacco,Punjab,M. Garh,2021-22,92,0,71,0
Tobacco,Punjab,M. Garh,2022-23,37,0,117,0
Tobacco,Punjab,Kot Addu,2021-22,0,0,0,0
Tobacco,Punjab,Kot Addu,2022-23,0,0,,0
Tobacco,Punjab,Layyah,2021-22,26,0,0,0
Tobacco,Punjab,Layyah,2022-23,,0,,0
Tobacco,Punjab,D.G. Khan,2021-22,0,0,8826,14
Tobacco,Punjab,D.G. Khan,2022-23,2085,13,8651,14
Tobacco,Punjab,Rajanpur,2021-22,2573,14,47608,73
Tobacco,Punjab,Rajanpur,2022-23,10275,63,43122,70
Tobacco,Punjab,Bahawalpur,2021-22,12837,68,0,0
Tobacco,Punjab,Bahawalpur,2022-23,0,0,0,0
Tobacco,Punjab,Rahimyar Khan,2021-22,0,0,14,0
Tobacco,Punjab,Rahimyar Khan,2022-23,0,0,0,0
Tobacco,Punjab,Bahawalnagar,2021-22,9,0,0,0
Tobacco,Punjab,Bahawalnagar,2022-23,0,0,0,0
Tobacco,Punjab,Total,2021-22,18818,,64926,
Tobacco,Punjab,Total,2022-23,16337,,61834,
Tobacco,Sindh,Khairpur,2021-22,3,21,5,22
Tobacco,Sindh,Khairpur,2022-23,0,0,0,0
Tobacco,Sindh,Ghotki,2021-22,0,0,0,0
Tobacco,Sindh,Ghotki,2022-23,0,0,0,0
Tobacco,Sindh,Sukkur,2021-22,0,0,0,0
Tobacco,Sindh,Sukkur,2022-23,0,0,0,0
Tobacco,Sindh,N. Feroze,2021-22,0,0,0,0
Tobacco,Sindh,N. Feroze,2022-23,0,0,0,0
Tobacco,Sindh,Shaheed Benazir Abad,2021-22,0,0,0,0
Tobacco,Sindh,Shaheed Benazir Abad,2022-23,0,0,0,0
Tobacco,Sindh,Jacobabad,2021-22,0,0,0,0
Tobacco,Sindh,Jacobabad,2022-23,0,0,0,0
Tobacco,Sindh,Kashmore,2021-22,0,0,0,0
Tobacco,Sindh,Kashmore,2022-23,0,0,0,0
Tobacco,Sindh,Shikarpur,2021-22,0,0,0,0
Tobacco,Sindh,Shikarpur,2022-23,0,0,0,0
Tobacco,Sindh,Larkana,2021-22,0,0,0,0
Tobacco,Sindh,Larkana,2022-23,0,0,0,0
Tobacco,Sindh,Kambar Shahdat Kot,2021-22,0,0,0,0
Tobacco,Sindh,Kambar Shahdat Kot,2022-23,0,0,0,0
Tobacco,Sindh,Sanghar,2021-22,0,0,0,0
Tobacco,Sindh,Sanghar,2022-23,0,0,0,0
Tobacco,Sindh,Tharparkar,2021-22,0,0,0,0
Tobacco,Sindh,Tharparkar,2022-23,0,0,0,0
Tobacco,Sindh,Mirpurkhas,2021-22,0,0,0,0
Tobacco,Sindh,Mirpurkhas,2022-23,0,0,0,0
Tobacco,Sindh,Umarkot,2021-22,0,0,0,0
Tobacco,Sindh,Umarkot,2022-23,0,0,0,0
Tobacco,Sindh,Dadu,2021-22,0,0,0,0
Tobacco,Sindh,Dadu,2022-23,0,0,0,0
Tobacco,Sindh,Jamshoro,2021-22,11,79,18,78
Tobacco,Sindh,Jamshoro,2022-23,5,100,7,100
Tobacco,Sindh,Hyderabad,2021-22,0,0,0,0
Tobacco,Sindh,Hyderabad,2022-23,0,0,0,0
Tobacco,Sindh,Matiari,2021-22,0,0,0,0
Tobacco,Sindh,Matiari,2022-23,0,0,0,0
Tobacco,Sindh,Tando Allahyar,2021-22,0,0,0,0
Tobacco,Sindh,Tando Allahyar,2022-23,0,0,0,0
Tobacco,Sindh,T.M.Khan,2021-22,0,0,0,0
Tobacco,Sindh,T.M.Khan,2022-23,0,0,0,0
Tobacco,Sindh,Badin,2021-22,0,0,0,0
Tobacco,Sindh,Badin,2022-23,0,0,0,0
Tobacco,Sindh,Thatta,2021-22,0,0,0,0
Tobacco,Sindh,Thatta,2022-23,0,0,0,0
Tobacco,Sindh,Karachi,2021-22,0,0,0,0
Tobacco,Sindh,Karachi,2022-23,0,0,0,0
Tobacco,Sindh,Total,2021-22,14,,23,
Tobacco,Sindh,Total,2022-23,5,,7,
Tobacco,Kpk,Bannu,2021-22,0,0,0,0
Tobacco,Kpk,Bannu,2022-23,0,0,0,0
Tobacco,Kpk,Lakki Marwat,2021-22,0,0,0,0
Tobacco,Kpk,Lakki Marwat,2022-23,0,0,0,0
Tobacco,Kpk,D.Ikhan,2021-22,0,0,0,0
Tobacco,Kpk,D.Ikhan,2022-23,0,0,0,0
Tobacco,Kpk,Tank,2021-22,0,0,0,0
Tobacco,Kpk,Tank,2022-23,0,0,0,0
Tobacco,Kpk,Abbottabad,2021-22,0,0,0,0
Tobacco,Kpk,Abbottabad,2022-23,0,0,0,0
Tobacco,Kpk,Battagram,2021-22,0,0,0,0
Tobacco,Kpk,Battagram,2022-23,0,0,0,0
Tobacco,Kpk,Haripur,2021-22,0,0,0,0
Tobacco,Kpk,Haripur,2022-23,0,0,0,0
Tobacco,Kpk,Kohistan,2021-22,0,0,0,0
Tobacco,Kpk,Kohistan,2022-23,0,0,0,0
Tobacco,Kpk,Mansehra,2021-22,1655,7,3300,5
Tobacco,Kpk,Mansehra,2022-23,1834,6,4500,5
Tobacco,Kpk,Kohat,2021-22,0,0,0,0
Tobacco,Kpk,Kohat,2022-23,0,0,0,0
Tobacco,Kpk,Karak,2021-22,0,0,0,0
Tobacco,Kpk,Karak,2022-23,0,0,0,0
Tobacco,Kpk,Hangu,2021-22,0,0,0,0
Tobacco,Kpk,Hangu,2022-23,0,0,0,0
Tobacco,Kpk,Mardan,2021-22,4487,19,13430,20
Tobacco,Kpk,Mardan,2022-23,5678,19,18100,20
Tobacco,Kpk,Sawabi,2021-22,12731,53,37471,55
Tobacco,Kpk,Sawabi,2022-23,15728,54,49124,55
Tobacco,Kpk,Bunir,2021-22,2137,9,4470,7
Tobacco,Kpk,Bunir,2022-23,2250,8,5600,6
Tobacco,Kpk,Chitral,2021-22,0,0,0,0
Tobacco,Kpk,Chitral,2022-23,0,0,0,0
Tobacco,Kpk,Malakand,2021-22,0,0,0,0
Tobacco,Kpk,Malakand,2022-23,0,0,0,0
Tobacco,Kpk,Dir Lower,2021-22,15,0,28,0
Tobacco,Kpk,Dir Lower,2022-23,0,0,0,0
Tobacco,Kpk,Dir Upper,2021-22,0,0,0,0
Tobacco,Kpk,Dir Upper,2022-23,0,0,0,0
Tobacco,Unknown,Shangla,2021-22,0,0,0,0
Tobacco,Unknown,Shangla,2022-23,0,0,0,0
Tobacco,Unknown,Swat,2021-22,35,0,50,0
Tobacco,Unknown,Swat,2022-23,0,0,0,0
Tobacco,Unknown,Peshawar,2021-22,0,0,0,0
Tobacco,Unknown,Peshawar,2022-23,0,0,0,0
Tobacco,Unknown,Charsada,2021-22,2931,12,8790,13
Tobacco,Unknown,Charsada,2022-23,3756,13,11450,13
Tobacco,Unknown,Nowshera,2021-22,0,0,0,0
Tobacco,Unknown,Nowshera,2022-23,0,0,0,0
Tobacco,Unknown,Bajour,2021-22,0,0,0,0
Tobacco,Unknown,Bajour,2022-23,0,0,0,0
Tobacco,Unknown,Khyber,2021-22,0,0,0,0
Tobacco,Unknown,Khyber,2022-23,0,0,0,0
Tobacco,Unknown,Kurram,2021-22,0,0,0,0
Tobacco,Unknown,Kurram,2022-23,0,0,0,0
Tobacco,Unknown,Muhmand,2021-22,0,0,0,0
Tobacco,Unknown,Muhmand,2022-23,0,0,0,0
Tobacco,Unknown,N. Waziristan,2021-22,0,0,0,0
Tobacco,Unknown,N. Waziristan,2022-23,0,0,0,0
Tobacco,Unknown,S. Waziristan,2021-22,0,0,0,0
Tobacco,Unknown,S. Waziristan,2022-23,0,0,0,0
